order_item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01000,ORD00394,PROD0204,5,1360.49,5
ITEM01001,ORD00531,PROD0466,2,3298.74,10
ITEM01002,ORD00438,PROD0130,3,5991.26,34
ITEM01003,ORD00675,PROD0454,4,2537.37,46
ITEM01004,ORD00422,PROD0386,1,847.34,36
ITEM01005,ORD00353,PROD0417,2,4287.3,13
ITEM01006,ORD00408,PROD0358,3,1154.38,10
ITEM01007,ORD00504,PROD0001,1,848.76,44
ITEM01008,ORD00428,PROD0269,4,2226.01,46
ITEM01009,ORD00442,PROD0088,-2,355.67,45
ITEM01010,ORD00138,PROD0102,4,6028.82,7
ITEM01011,ORD00462,PROD0291,2,3142.86,3
ITEM01012,ORD00188,PROD0415,2,2664.19,26
ITEM01013,ORD00452,PROD0321,5,1999.36,40
ITEM01014,ORD00171,PROD0041,3,4100.95,7
ITEM01015,ORD00284,PROD0033,3,3543.03,15
ITEM01016,ORD00490,PROD0249,1,585.94,17
ITEM01017,ORD00008,PROD0341,5,6300.63,2
ITEM01018,ORD00100,PROD0109,5,4198.08,24
ITEM01019,ORD00618,PROD0267,3,7083.38,30
ITEM01020,ORD00346,PROD0310,4,3431.11,43
ITEM01021,ORD00352,PROD0162,2,3708.95,42
ITEM01022,ORD00409,PROD0194,5,3614.17,22
ITEM01023,ORD00339,PROD0413,1,1366.84,44
ITEM01024,ORD00412,PROD0372,2,3253.27,7
ITEM01025,ORD00544,PROD0144,2,325.89,39
ITEM01026,ORD00675,PROD0446,4,6349.68,42
ITEM01027,ORD00193,PROD0002,3,4513.02,23
ITEM01028,ORD00047,PROD0497,3,983.83,14
ITEM01029,ORD00622,PROD0249,4,728.01,50
ITEM01030,ORD00084,PROD0179,4,2874.78,30
ITEM01031,ORD00675,PROD0439,1,727.72,18
ITEM01032,ORD00622,PROD0100,2,5067.19,36
ITEM01033,ORD00517,PROD0017,2,6927.5,5
ITEM01034,ORD00309,PROD0427,5,5886.06,29
ITEM01035,ORD00173,PROD0459,4,1353.7,30
ITEM01036,ORD00679,PROD0277,2,3418.58,10
ITEM01037,ORD00676,PROD0359,1,2120.22,45
ITEM01038,ORD00030,PROD0083,3,2255.65,49
ITEM01039,ORD00288,PROD0113,3,639.62,42
ITEM01040,ORD00127,PROD0341,2,6522.66,40
ITEM01041,ORD00504,PROD0047,3,862.25,36
ITEM01042,ORD00616,PROD0034,3,4447.39,45
ITEM01043,ORD00391,PROD0335,5,5524.48,27
ITEM01044,ORD00239,PROD0115,3,4940.67,5
ITEM01045,ORD00115,PROD0046,3,2427.91,12
ITEM01046,ORD00119,PROD0294,3,3843.77,20
ITEM01047,ORD00390,PROD0296,1,5068.52,37
ITEM01048,ORD00549,PROD0098,4,6574.46,20
ITEM01049,ORD00374,PROD0409,2,778.67,38
ITEM01050,ORD00605,PROD0114,1,5546.53,34
ITEM01051,ORD00472,PROD0162,2,3591.45,18
ITEM01052,ORD00225,PROD0256,4,5361.3,18
ITEM01053,ORD00150,PROD0383,1,5545.96,19
ITEM01054,ORD00515,PROD0353,1,3998.38,45
ITEM01055,ORD00588,PROD0245,2,2011.4,45
ITEM01056,ORD00386,PROD0031,3,3856.64,45
ITEM01057,ORD00216,PROD0435,2,5385.93,3
ITEM01058,ORD00184,PROD0439,4,726.38,19
ITEM01059,ORD00676,PROD0468,2,5520.52,35
ITEM01060,ORD00402,PROD0173,4,1397.82,22
ITEM01061,ORD00401,PROD0201,1,2186.39,18
ITEM01062,ORD00290,PROD0357,2,250.21,35
ITEM01063,ORD00404,PROD0050,2,6518.15,50
ITEM01064,ORD00595,PROD0444,1,5020.23,45
ITEM01065,ORD00312,PROD0235,2,5281.9,28
ITEM01066,ORD00495,PROD0150,2,5015.57,47
ITEM01067,ORD00201,PROD0377,1,3144.77,36
ITEM01068,ORD00105,PROD0348,2,2023.96,27
ITEM01069,ORD00696,PROD0431,2,680.04,6
ITEM01070,ORD00365,PROD0499,4,2297.82,3
ITEM01071,ORD00121,PROD0264,3,5102.32,9
ITEM01072,ORD00643,PROD0370,4,4946.71,7
ITEM01073,ORD00247,PROD0204,4,1130.63,38
ITEM01074,ORD00177,PROD0335,4,5259.28,50
ITEM01075,ORD00687,PROD0338,1,7219.36,41
ITEM01076,ORD00392,PROD0141,4,1614.7,7
ITEM01077,ORD00120,PROD0043,1,4416.65,42
ITEM01078,ORD00522,PROD0116,1,7086.01,36
ITEM01079,ORD00492,PROD0141,1,1819.46,11
ITEM01080,ORD00394,PROD0248,4,1856.23,8
ITEM01081,ORD00102,PROD0167,1,6295.54,50
ITEM01082,ORD00551,PROD0095,4,7381.13,1
ITEM01083,ORD00404,PROD0285,5,4539.96,33
ITEM01084,ORD00501,PROD0033,5,4487.32,34
ITEM01085,ORD00668,PROD0064,2,5209.64,7
ITEM01086,ORD00186,PROD0442,5,2894.67,0
ITEM01087,ORD00569,PROD0229,3,1907.84,8
ITEM01088,ORD00589,PROD0106,2,5169.14,16
ITEM01089,ORD00036,PROD0044,-1,3914.52,23
ITEM01090,ORD00558,PROD0088,4,419.17,42
ITEM01091,ORD00001,PROD0128,3,3901.63,33
ITEM01092,ORD00301,PROD0338,5,6583.35,36
ITEM01093,ORD00503,PROD0356,-3,5188.86,22
ITEM01094,ORD00621,PROD0276,5,4169.53,6
ITEM01095,ORD00679,PROD0420,1,2481.5,12
ITEM01096,ORD00146,PROD0154,2,2835.65,38
ITEM01097,ORD00566,PROD0111,5,4497.88,8
ITEM01098,ORD00638,PROD0217,1,2900.4,16
ITEM01099,ORD00391,PROD0333,2,1417.27,5
ITEM01100,ORD00261,PROD0347,-4,3844.85,9
ITEM01101,ORD00549,PROD0105,1,5314.18,17
ITEM01102,ORD00649,PROD0357,2,251.11,36
ITEM01103,ORD00674,PROD0332,5,4919.68,26
ITEM01104,ORD00158,PROD0162,4,3179.99,38
ITEM01105,ORD00254,PROD0040,-3,834.92,7
ITEM01106,ORD00562,PROD0209,1,4559.49,5
ITEM01107,ORD00372,PROD0466,3,3215.4,9
ITEM01108,ORD00232,PROD0141,1,1485.53,14
ITEM01109,ORD00388,PROD0488,1,4113.19,7
ITEM01110,ORD00180,PROD0270,3,5726.49,31
ITEM01111,ORD00098,PROD0271,3,5892.78,18
ITEM01112,ORD00565,PROD0139,5,6006.18,3
ITEM01113,ORD00175,PROD0163,4,2803.43,47
ITEM01114,ORD00695,PROD0496,5,3502.77,25
ITEM01115,ORD00489,PROD0304,2,2384.58,43
ITEM01116,ORD00526,PROD0366,2,6763.89,9
ITEM01117,ORD00388,PROD0291,3,3011.87,46
ITEM01118,ORD00655,PROD0499,3,2679.29,15
ITEM01119,ORD00695,PROD0312,4,5923.45,11
ITEM01120,ORD00450,PROD0182,4,3620.79,17
ITEM01121,ORD00439,PROD0267,2,5954.0,5
ITEM01122,ORD00313,PROD0209,3,5265.99,40
ITEM01123,ORD00082,PROD0040,2,1054.1,10
ITEM01124,ORD00590,PROD0030,1,4537.58,35
ITEM01125,ORD00505,PROD0414,1,5958.64,27
ITEM01126,ORD00694,PROD0261,2,2853.83,32
ITEM01127,ORD00694,PROD0455,5,4743.94,25
ITEM01128,ORD00015,PROD0316,2,1298.12,47
ITEM01129,ORD00008,PROD0366,4,6847.16,47
ITEM01130,ORD00354,PROD0126,5,678.02,2
ITEM01131,ORD00622,PROD0230,2,1879.53,48
ITEM01132,ORD00537,PROD0463,2,2919.98,23
ITEM01133,ORD00137,PROD0264,3,5612.19,27
ITEM01134,ORD00508,PROD0195,2,6532.98,7
ITEM01135,ORD00347,PROD0468,2,5300.12,49
ITEM01136,ORD00121,PROD0149,-3,1213.95,16
ITEM01137,ORD00219,PROD0002,-5,5077.02,19
ITEM01138,ORD00659,PROD0264,1,5587.96,39
ITEM01139,ORD00500,PROD0030,3,3643.6,29
ITEM01140,ORD00337,PROD0153,3,2816.36,22
ITEM01141,ORD00191,PROD0206,3,4109.12,27
ITEM01142,ORD00504,PROD0102,1,6686.48,9
ITEM01143,ORD00421,PROD0064,4,3950.12,49
ITEM01144,ORD00673,PROD0129,2,3225.26,23
ITEM01145,ORD00307,PROD0187,-4,4004.74,34
ITEM01146,ORD00276,PROD0056,4,3409.39,28
ITEM01147,ORD00166,PROD0072,3,4306.23,0
ITEM01148,ORD00368,PROD0453,2,451.81,18
ITEM01149,ORD00042,PROD0069,4,4790.31,21
ITEM01150,ORD00033,PROD0083,2,2282.08,42
ITEM01151,ORD00273,PROD0061,4,821.45,31
ITEM01152,ORD00699,PROD0366,2,6148.67,48
ITEM01153,ORD00410,PROD0257,4,537.9,6
ITEM01154,ORD00022,PROD0065,2,6387.64,0
ITEM01155,ORD00243,PROD0027,3,5171.78,38
ITEM01156,ORD00009,PROD0223,4,165.43,31
ITEM01157,ORD00085,PROD0390,4,3062.05,9
ITEM01158,ORD00524,PROD0096,2,220.76,7
ITEM01159,ORD00270,PROD0359,2,2503.14,27
ITEM01160,ORD00204,PROD0243,1,5612.61,32
ITEM01161,ORD00626,PROD0093,2,6970.92,37
ITEM01162,ORD00645,PROD0325,2,6130.93,8
ITEM01163,ORD00411,PROD0020,3,1519.05,9
ITEM01164,ORD00437,PROD0010,5,6182.91,3
ITEM01165,ORD00390,PROD0209,-5,4528.11,40
ITEM01166,ORD00237,PROD0114,3,5596.78,3
ITEM01167,ORD00523,PROD0219,1,2196.11,17
ITEM01168,ORD00373,PROD0144,3,359.09,15
ITEM01169,ORD00328,PROD0459,1,1089.02,0
ITEM01170,ORD00054,PROD0339,3,1939.25,30
ITEM01171,ORD00287,PROD0466,5,2638.96,11
ITEM01172,ORD00259,PROD0486,4,4476.86,19
ITEM01173,ORD00115,PROD0050,1,7223.32,49
ITEM01174,ORD00134,PROD0170,3,709.74,23
ITEM01175,ORD00604,PROD0271,5,5369.09,41
ITEM01176,ORD00283,PROD0108,5,6440.14,6
ITEM01177,ORD00134,PROD0323,5,3693.58,37
ITEM01178,ORD00671,PROD0419,2,5151.85,28
ITEM01179,ORD00102,PROD0039,5,3370.96,19
ITEM01180,ORD00486,PROD0390,2,3331.52,9
ITEM01181,ORD00045,PROD0066,2,4273.52,45
ITEM01182,ORD00259,PROD0457,5,5454.67,23
ITEM01183,ORD00460,PROD0323,1,4629.29,4
ITEM01184,ORD00495,PROD0215,5,6560.81,32
ITEM01185,ORD00023,PROD0086,5,4480.41,8
ITEM01186,ORD00297,PROD0024,5,4088.98,44
ITEM01187,ORD00195,PROD0380,4,4101.38,34
ITEM01188,ORD00526,PROD0498,1,2255.15,48
ITEM01189,ORD00522,PROD0197,5,6174.9,25
ITEM01190,ORD00622,PROD0140,2,3734.02,10
ITEM01191,ORD00586,PROD0112,5,1912.67,50
ITEM01192,ORD00526,PROD0234,5,2743.38,33
ITEM01193,ORD00266,PROD0156,2,2685.6,17
ITEM01194,ORD00566,PROD0061,2,759.03,34
ITEM01195,ORD00244,PROD0150,1,5687.25,17
ITEM01196,ORD00137,PROD0139,1,7059.22,15
ITEM01197,ORD00216,PROD0274,1,2462.32,22
ITEM01198,ORD00648,PROD0310,3,3418.78,45
ITEM01199,ORD00563,PROD0136,2,5110.46,39
ITEM01200,ORD00302,PROD0167,1,6146.68,0
ITEM01201,ORD00365,PROD0113,3,554.26,1
ITEM01202,ORD00551,PROD0337,5,3615.95,47
ITEM01203,ORD00392,PROD0485,3,1210.51,40
ITEM01204,ORD00619,PROD0283,2,4903.55,14
ITEM01205,ORD00333,PROD0138,2,3027.16,48
ITEM01206,ORD00405,PROD0080,4,6459.48,46
ITEM01207,ORD00445,PROD0189,2,4820.04,5
ITEM01208,ORD00508,PROD0093,4,5561.0,11
ITEM01209,ORD00194,PROD0292,4,721.74,11
ITEM01210,ORD00664,PROD0145,1,6111.26,11
ITEM01211,ORD00404,PROD0352,5,5605.56,9
ITEM01212,ORD00074,PROD0219,2,2296.29,41
ITEM01213,ORD00413,PROD0052,5,5438.47,48
ITEM01214,ORD00013,PROD0309,1,1423.86,1
ITEM01215,ORD00113,PROD0424,1,6297.72,41
ITEM01216,ORD00045,PROD0068,2,5769.5,17
ITEM01217,ORD00147,PROD0481,5,793.21,0
ITEM01218,ORD00109,PROD0278,3,5951.88,5
ITEM01219,ORD00208,PROD0072,4,4320.69,28
ITEM01220,ORD00168,PROD0158,3,2112.8,15
ITEM01221,ORD00058,PROD0279,3,6620.15,7
ITEM01222,ORD00022,PROD0423,1,1317.26,18
ITEM01223,ORD00106,PROD0262,4,285.25,14
ITEM01224,ORD00025,PROD0117,4,4521.76,22
ITEM01225,ORD00672,PROD0147,2,5852.34,43
ITEM01226,ORD00394,PROD0352,1,6140.07,7
ITEM01227,ORD00230,PROD0053,3,6281.95,39
ITEM01228,ORD00342,PROD0061,3,923.69,5
ITEM01229,ORD00045,PROD0310,2,3268.13,33
ITEM01230,ORD00343,PROD0308,2,473.45,9
ITEM01231,ORD00684,PROD0352,3,6373.83,18
ITEM01232,ORD00357,PROD0449,1,3894.54,31
ITEM01233,ORD00678,PROD0189,3,4707.08,45
ITEM01234,ORD00079,PROD0404,1,5864.62,9
ITEM01235,ORD00672,PROD0076,3,183.89,28
ITEM01236,ORD00490,PROD0418,1,3253.63,27
ITEM01237,ORD00286,PROD0075,1,4287.71,8
ITEM01238,ORD00187,PROD0393,4,576.29,31
ITEM01239,ORD00435,PROD0247,4,3646.98,40
ITEM01240,ORD00342,PROD0071,2,2991.24,35
ITEM01241,ORD00510,PROD0276,5,4536.83,34
ITEM01242,ORD00236,PROD0197,1,5850.74,26
ITEM01243,ORD00540,PROD0296,2,5669.08,15
ITEM01244,ORD00371,PROD0002,2,5975.07,1
ITEM01245,ORD00372,PROD0286,4,5748.2,7
ITEM01246,ORD00062,PROD0467,3,6097.3,49
ITEM01247,ORD00143,PROD0151,4,1095.81,35
ITEM01248,ORD00432,PROD0125,2,5300.58,3
ITEM01249,ORD00142,PROD0061,2,795.18,1
ITEM01250,ORD00435,PROD0191,1,5873.7,42
ITEM01251,ORD00596,PROD0038,4,2321.3,10
ITEM01252,ORD00031,PROD0076,3,183.51,15
ITEM01253,ORD00079,PROD0007,5,5390.08,26
ITEM01254,ORD00154,PROD0392,2,4320.72,8
ITEM01255,ORD00541,PROD0358,3,1332.45,46
ITEM01256,ORD00346,PROD0228,1,3584.76,9
ITEM01257,ORD00062,PROD0452,1,5728.39,11
ITEM01258,ORD00516,PROD0083,1,1963.05,27
ITEM01259,ORD00697,PROD0486,4,4730.51,16
ITEM01260,ORD00586,PROD0257,3,637.18,27
ITEM01261,ORD00161,PROD0140,1,4129.73,8
ITEM01262,ORD00217,PROD0206,5,4173.49,25
ITEM01263,ORD00189,PROD0422,5,6749.18,4
ITEM01264,ORD00480,PROD0245,3,2102.14,25
ITEM01265,ORD00390,PROD0085,1,1784.71,41
ITEM01266,ORD00435,PROD0100,3,4070.14,4
ITEM01267,ORD00372,PROD0309,3,1276.4,18
ITEM01268,ORD00167,PROD0278,1,4735.46,38
ITEM01269,ORD00012,PROD0388,3,6241.09,12
ITEM01270,ORD00654,PROD0476,1,2864.48,5
ITEM01271,ORD00584,PROD0290,1,354.09,50
ITEM01272,ORD00496,PROD0024,1,4428.01,19
ITEM01273,ORD00009,PROD0183,3,7562.35,32
ITEM01274,ORD00200,PROD0162,4,3506.32,8
ITEM01275,ORD00691,PROD0050,3,6682.64,47
ITEM01276,ORD00516,PROD0052,5,6600.26,9
ITEM01277,ORD00025,PROD0301,4,3534.67,2
ITEM01278,ORD00298,PROD0083,2,2128.34,5
ITEM01279,ORD00641,PROD0048,2,5086.67,43
ITEM01280,ORD00670,PROD0073,2,777.82,32
ITEM01281,ORD00529,PROD0374,5,1323.6,49
ITEM01282,ORD00350,PROD0230,2,1707.92,23
ITEM01283,ORD00639,PROD0439,-4,592.43,45
ITEM01284,ORD00700,PROD0199,2,1262.08,39
ITEM01285,ORD00622,PROD0039,2,3322.43,31
ITEM01286,ORD00100,PROD0413,1,1430.35,19
ITEM01287,ORD00561,PROD0445,1,6276.32,29
ITEM01288,ORD00322,PROD0087,3,5724.39,17
ITEM01289,ORD00591,PROD0187,3,3178.56,11
ITEM01290,ORD00472,PROD0133,4,2596.15,48
ITEM01291,ORD00453,PROD0333,2,1642.26,36
ITEM01292,ORD00500,PROD0021,3,3244.25,25
ITEM01293,ORD00419,PROD0439,5,763.36,8
ITEM01294,ORD00452,PROD0188,5,5486.35,20
ITEM01295,ORD00383,PROD0043,4,4437.82,16
ITEM01296,ORD00699,PROD0022,5,1963.63,3
ITEM01297,ORD00251,PROD0359,5,2053.63,6
ITEM01298,ORD00298,PROD0193,-2,5207.1,4
ITEM01299,ORD00229,PROD0199,4,1443.14,22
ITEM01300,ORD00478,PROD0240,5,438.72,29
ITEM01301,ORD00112,PROD0044,2,4166.43,25
ITEM01302,ORD00444,PROD0103,4,767.26,20
ITEM01303,ORD00351,PROD0310,4,3303.68,47
ITEM01304,ORD00488,PROD0059,3,2752.32,34
ITEM01305,ORD00160,PROD0486,4,4186.62,13
ITEM01306,ORD00328,PROD0291,1,3934.26,49
ITEM01307,ORD00390,PROD0032,3,7296.2,30
ITEM01308,ORD00219,PROD0028,2,3708.07,48
ITEM01309,ORD00434,PROD0139,3,7046.18,5
ITEM01310,ORD00146,PROD0036,3,2458.47,19
ITEM01311,ORD00463,PROD0447,4,6525.6,42
ITEM01312,ORD00266,PROD0095,1,5986.5,27
ITEM01313,ORD00351,PROD0494,3,2891.51,22
ITEM01314,ORD00430,PROD0247,4,3579.91,50
ITEM01315,ORD00165,PROD0495,4,4004.28,44
ITEM01316,ORD00585,PROD0200,1,1482.52,38
ITEM01317,ORD00204,PROD0040,5,966.36,20
ITEM01318,ORD00681,PROD0422,3,5642.94,29
ITEM01319,ORD00152,PROD0256,3,5303.69,43
ITEM01320,ORD00417,PROD0135,5,6217.23,28
ITEM01321,ORD00129,PROD0325,4,6908.42,37
ITEM01322,ORD00100,PROD0019,2,2092.76,12
ITEM01323,ORD00431,PROD0357,5,255.16,38
ITEM01324,ORD00387,PROD0111,3,4297.96,12
ITEM01325,ORD00696,PROD0296,1,5159.54,23
ITEM01326,ORD00017,PROD0155,3,3480.37,7
ITEM01327,ORD00512,PROD0333,4,1423.1,22
ITEM01328,ORD00361,PROD0425,5,6472.09,48
ITEM01329,ORD00344,PROD0059,2,2755.7,23
ITEM01330,ORD00182,PROD0284,5,3935.23,27
ITEM01331,ORD00391,PROD0146,4,6341.27,44
ITEM01332,ORD00636,PROD0481,1,1051.66,6
ITEM01333,ORD00092,PROD0333,1,1507.39,26
ITEM01334,ORD00107,PROD0255,5,2953.62,6
ITEM01335,ORD00649,PROD0228,5,3905.92,2
ITEM01336,ORD00684,PROD0149,4,1119.41,49
ITEM01337,ORD00466,PROD0283,4,4001.24,30
ITEM01338,ORD00128,PROD0180,4,3159.53,41
ITEM01339,ORD00406,PROD0004,3,7419.91,32
ITEM01340,ORD00291,PROD0138,3,2795.36,50
ITEM01341,ORD00425,PROD0345,2,2901.75,26
ITEM01342,ORD00034,PROD0008,1,760.19,23
ITEM01343,ORD00532,PROD0420,5,2543.11,10
ITEM01344,ORD00586,PROD0221,2,6535.79,25
ITEM01345,ORD00198,PROD0316,4,1270.79,36
ITEM01346,ORD00440,PROD0066,4,4972.57,11
ITEM01347,ORD00413,PROD0463,3,3234.95,27
ITEM01348,ORD00237,PROD0051,2,1133.63,40
ITEM01349,ORD00591,PROD0402,4,6072.66,40
ITEM01350,ORD00267,PROD0429,5,3370.49,20
ITEM01351,ORD00209,PROD0048,1,3962.11,0
ITEM01352,ORD00644,PROD0395,5,2612.11,39
ITEM01353,ORD00557,PROD0472,1,6753.1,1
ITEM01354,ORD00134,PROD0233,3,6254.69,41
ITEM01355,ORD00228,PROD0153,2,3204.53,15
ITEM01356,ORD00388,PROD0395,3,3031.48,17
ITEM01357,ORD00085,PROD0479,2,5369.89,40
ITEM01358,ORD00594,PROD0444,1,4056.72,38
ITEM01359,ORD00126,PROD0055,2,3596.32,11
ITEM01360,ORD00096,PROD0040,4,1027.31,13
ITEM01361,ORD00401,PROD0052,4,6579.37,26
ITEM01362,ORD00076,PROD0250,1,2149.54,26
ITEM01363,ORD00385,PROD0456,3,2679.34,28
ITEM01364,ORD00165,PROD0093,3,5255.64,11
ITEM01365,ORD00676,PROD0291,5,3803.05,7
ITEM01366,ORD00352,PROD0178,4,5103.57,38
ITEM01367,ORD00560,PROD0003,2,5239.18,16
ITEM01368,ORD00125,PROD0099,5,2920.78,1
ITEM01369,ORD00531,PROD0263,2,2568.21,23
ITEM01370,ORD00118,PROD0461,2,5720.31,8
ITEM01371,ORD00226,PROD0043,2,4136.12,30
ITEM01372,ORD00205,PROD0489,1,5323.57,35
ITEM01373,ORD00668,PROD0151,4,1305.29,31
ITEM01374,ORD00447,PROD0263,4,3131.98,16
ITEM01375,ORD00178,PROD0102,3,7506.45,6
ITEM01376,ORD00598,PROD0407,5,1002.81,50
ITEM01377,ORD00211,PROD0489,4,5458.57,28
ITEM01378,ORD00434,PROD0306,3,213.8,39
ITEM01379,ORD00111,PROD0311,4,1001.98,36
ITEM01380,ORD00362,PROD0192,1,776.92,2
ITEM01381,ORD00524,PROD0130,5,5835.79,38
ITEM01382,ORD00661,PROD0487,5,3084.65,1
ITEM01383,ORD00118,PROD0093,-3,5987.64,11
ITEM01384,ORD00367,PROD0126,1,591.72,23
ITEM01385,ORD00381,PROD0075,3,4028.68,20
ITEM01386,ORD00012,PROD0368,3,1508.84,36
ITEM01387,ORD00330,PROD0461,2,6725.1,24
ITEM01388,ORD00291,PROD0309,2,1486.83,6
ITEM01389,ORD00575,PROD0143,5,6401.45,42
ITEM01390,ORD00077,PROD0294,4,4525.55,27
ITEM01391,ORD00326,PROD0417,3,4194.35,3
ITEM01392,ORD00506,PROD0256,1,6796.98,26
ITEM01393,ORD00123,PROD0064,4,4165.86,20
ITEM01394,ORD00606,PROD0197,2,5843.3,18
ITEM01395,ORD00019,PROD0330,5,4266.86,29
ITEM01396,ORD00292,PROD0068,4,4647.61,34
ITEM01397,ORD00541,PROD0021,3,3064.15,4
ITEM01398,ORD00482,PROD0049,4,3862.46,17
ITEM01399,ORD00325,PROD0386,3,926.66,35
ITEM01400,ORD00321,PROD0253,5,3793.93,19
ITEM01401,ORD00466,PROD0253,1,4785.04,39
ITEM01402,ORD00106,PROD0015,2,4845.61,0
ITEM01403,ORD00143,PROD0054,3,5649.44,46
ITEM01404,ORD00447,PROD0116,2,6100.54,46
ITEM01405,ORD00378,PROD0418,5,4169.57,44
ITEM01406,ORD00054,PROD0133,1,2029.95,19
ITEM01407,ORD00077,PROD0136,3,5529.65,50
ITEM01408,ORD00389,PROD0139,2,7606.61,37
ITEM01409,ORD00472,PROD0062,2,2800.06,9
ITEM01410,ORD00599,PROD0455,4,4665.71,42
ITEM01411,ORD00126,PROD0268,5,4371.35,30
ITEM01412,ORD00678,PROD0251,3,2128.45,46
ITEM01413,ORD00495,PROD0116,1,6447.83,18
ITEM01414,ORD00085,PROD0181,5,730.26,15
ITEM01415,ORD00676,PROD0332,2,5042.53,4
ITEM01416,ORD00507,PROD0031,2,3685.9,13
ITEM01417,ORD00480,PROD0420,4,2443.79,6
ITEM01418,ORD00349,PROD0107,5,5239.73,32
ITEM01419,ORD00321,PROD0390,3,3496.47,41
ITEM01420,ORD00158,PROD0435,5,4520.28,8
ITEM01421,ORD00225,PROD0470,3,1244.97,28
ITEM01422,ORD00636,PROD0263,2,3018.33,12
ITEM01423,ORD00071,PROD0143,4,5132.81,19
ITEM01424,ORD00592,PROD0332,1,4295.12,6
ITEM01425,ORD00113,PROD0124,1,620.0,11
ITEM01426,ORD00274,PROD0015,4,5821.86,28
ITEM01427,ORD00361,PROD0136,1,5888.02,5
ITEM01428,ORD00363,PROD0221,2,5791.14,32
ITEM01429,ORD00442,PROD0261,3,2504.04,17
ITEM01430,ORD00379,PROD0051,1,1180.33,46
ITEM01431,ORD00433,PROD0100,3,4176.27,11
ITEM01432,ORD00609,PROD0142,5,2743.18,33
ITEM01433,ORD00444,PROD0056,1,3400.13,7
ITEM01434,ORD00225,PROD0059,1,3103.26,36
ITEM01435,ORD00273,PROD0123,1,5175.97,17
ITEM01436,ORD00232,PROD0452,5,5879.92,25
ITEM01437,ORD00402,PROD0202,1,5399.22,44
ITEM01438,ORD00275,PROD0254,2,6217.92,13
ITEM01439,ORD00356,PROD0327,3,5163.66,18
ITEM01440,ORD00004,PROD0049,2,3634.22,44
ITEM01441,ORD00638,PROD0245,3,2217.17,44
ITEM01442,ORD00245,PROD0088,3,388.01,10
ITEM01443,ORD00192,PROD0171,4,1319.73,0
ITEM01444,ORD00683,PROD0243,4,5055.93,11
ITEM01445,ORD00271,PROD0452,1,5039.47,48
ITEM01446,ORD00010,PROD0305,3,4807.65,37
ITEM01447,ORD00002,PROD0251,2,2224.99,2
ITEM01448,ORD00018,PROD0291,3,3783.86,33
ITEM01449,ORD00516,PROD0086,-2,5166.14,6
ITEM01450,ORD00312,PROD0412,3,6021.94,47
ITEM01451,ORD00360,PROD0280,3,1245.24,16
ITEM01452,ORD00374,PROD0235,1,5651.92,19
ITEM01453,ORD00342,PROD0457,5,5179.4,38
ITEM01454,ORD00496,PROD0058,3,2445.97,46
ITEM01455,ORD00656,PROD0011,2,6570.11,14
ITEM01456,ORD00676,PROD0073,3,681.29,15
ITEM01457,ORD00592,PROD0380,4,3942.25,47
ITEM01458,ORD00092,PROD0100,4,4764.56,17
ITEM01459,ORD00642,PROD0348,5,2337.26,28
ITEM01460,ORD00540,PROD0090,3,1502.57,22
ITEM01461,ORD00340,PROD0201,5,2117.87,17
ITEM01462,ORD00317,PROD0098,1,5913.13,44
ITEM01463,ORD00352,PROD0428,5,4533.97,50
ITEM01464,ORD00466,PROD0291,3,3244.25,0
ITEM01465,ORD00511,PROD0475,2,2719.62,9
ITEM01466,ORD00536,PROD0495,3,4325.49,42
ITEM01467,ORD00167,PROD0156,4,2679.0,18
ITEM01468,ORD00016,PROD0233,1,6315.08,37
ITEM01469,ORD00127,PROD0028,4,3169.12,27
ITEM01470,ORD00361,PROD0339,1,1841.4,8
ITEM01471,ORD00359,PROD0450,3,1356.65,32
ITEM01472,ORD00682,PROD0491,5,1154.82,5
ITEM01473,ORD00278,PROD0074,2,1757.31,5
ITEM01474,ORD00298,PROD0113,1,605.99,22
ITEM01475,ORD00255,PROD0416,4,5339.23,6
ITEM01476,ORD00268,PROD0472,3,6800.83,11
ITEM01477,ORD00578,PROD0224,3,1760.23,8
ITEM01478,ORD00700,PROD0394,2,4410.82,26
ITEM01479,ORD00568,PROD0103,3,761.79,19
ITEM01480,ORD00581,PROD0475,4,2782.0,24
ITEM01481,ORD00448,PROD0050,-2,6916.59,44
ITEM01482,ORD00321,PROD0258,3,6593.24,27
ITEM01483,ORD00478,PROD0216,4,6139.89,35
ITEM01484,ORD00028,PROD0491,4,1130.44,8
ITEM01485,ORD00630,PROD0465,3,5973.41,37
ITEM01486,ORD00525,PROD0192,2,815.54,36
ITEM01487,ORD00301,PROD0028,4,2996.67,42
ITEM01488,ORD00007,PROD0237,5,5655.65,3
ITEM01489,ORD00087,PROD0029,3,7229.48,41
ITEM01490,ORD00110,PROD0171,5,1301.07,18
ITEM01491,ORD00580,PROD0247,3,3912.85,7
ITEM01492,ORD00599,PROD0346,5,7316.83,3
ITEM01493,ORD00210,PROD0265,2,4987.6,31
ITEM01494,ORD00140,PROD0115,2,5234.36,19
ITEM01495,ORD00007,PROD0413,4,1649.29,12
ITEM01496,ORD00118,PROD0035,1,4049.05,7
ITEM01497,ORD00533,PROD0050,2,6284.52,30
ITEM01498,ORD00026,PROD0427,5,5083.87,3
ITEM01499,ORD00125,PROD0154,4,2496.22,11
